"pattern","jump","rep","algorithm","Precision","Recall","F1","NumSegments","MSE","LocalizationError","CorrectNumCP"
"up",0.1,13,"SVP",0.5,0.125,0.2,2,0.0188279131306159,NA,FALSE
"up",0.1,13,"SVP (BIC)",0.5,0.125,0.2,2,0.0188279131306159,NA,FALSE
"up",0.1,14,"PELT",0.5,0.125,0.2,2,0.0209996976852733,NA,FALSE
"up",0.1,14,"SVP",0.5,0.125,0.2,2,0.0209996976852733,NA,FALSE
"up",0.1,14,"SVP (BIC)",0.5,0.125,0.2,2,0.0209996976852733,NA,FALSE
"up",0.1,15,"PELT",0.5,0.125,0.2,2,0.0223587132742315,NA,FALSE
"up",0.1,15,"SVP",0.5,0.125,0.2,2,0.0223587132742315,NA,FALSE
"up",0.1,15,"SVP (BIC)",0.5,0.125,0.2,2,0.0223587132742315,NA,FALSE
"up",0.1,16,"PELT",0.5,0.125,0.2,2,0.013743431222503,NA,FALSE
"up",0.1,16,"SVP",0.5,0.125,0.2,2,0.013743431222503,NA,FALSE
"up",0.1,16,"SVP (BIC)",0.5,0.125,0.2,2,0.013743431222503,NA,FALSE
"up",0.1,17,"PELT",0.666666666666667,0.25,0.363636363636364,3,0.0131320780373736,NA,FALSE
"up",0.1,17,"SVP",1,0.25,0.4,2,0.015619837675778,NA,FALSE
"up",0.1,17,"SVP (BIC)",1,0.25,0.4,2,0.015619837675778,NA,FALSE
"up",0.1,18,"PELT",0.5,0.125,0.2,2,0.0172621227195179,NA,FALSE
"up",0.1,18,"SVP",0.5,0.125,0.2,2,0.0172621227195179,NA,FALSE
"up",0.1,18,"SVP (BIC)",0.5,0.125,0.2,2,0.0172621227195179,NA,FALSE
"up",0.1,19,"PELT",0.333333333333333,0.125,0.181818181818182,3,0.0109308016192625,NA,FALSE
"up",0.1,19,"SVP",0.5,0.125,0.2,2,0.0181168100202745,NA,FALSE
"up",0.1,19,"SVP (BIC)",0.5,0.125,0.2,2,0.0181168100202745,NA,FALSE
"up",0.1,20,"PELT",0.333333333333333,0.125,0.181818181818182,3,0.0177621695622831,NA,FALSE
"up",0.1,20,"SVP",1,0.25,0.4,2,0.0291352479686428,NA,FALSE
"up",0.1,20,"SVP (BIC)",0.5,0.125,0.2,2,0.0376942918893611,NA,FALSE
"up",0.1,21,"PELT",0.333333333333333,0.125,0.181818181818182,3,0.0100416791839188,NA,FALSE
"up",0.1,21,"SVP",0.5,0.125,0.2,2,0.0144955633132514,NA,FALSE
"up",0.1,21,"SVP (BIC)",0.5,0.125,0.2,2,0.0144955633132514,NA,FALSE
"up",0.1,22,"PELT",0.5,0.125,0.2,2,0.0172389741613053,NA,FALSE
"up",0.1,22,"SVP",0.5,0.125,0.2,2,0.0172389741613053,NA,FALSE
"up",0.1,22,"SVP (BIC)",0.5,0.125,0.2,2,0.0172389741613053,NA,FALSE
"up",0.1,23,"PELT",0.5,0.125,0.2,2,0.0198362842460235,NA,FALSE
"up",0.1,23,"SVP",0.5,0.125,0.2,2,0.0198362842460235,NA,FALSE
"up",0.1,23,"SVP (BIC)",0.5,0.125,0.2,2,0.0198362842460235,NA,FALSE
"up",0.1,24,"PELT",0.5,0.125,0.2,2,0.0195810755054524,NA,FALSE
"up",0.1,24,"SVP",0.5,0.125,0.2,2,0.0195810755054524,NA,FALSE
"up",0.1,24,"SVP (BIC)",0.5,0.125,0.2,2,0.0195810755054524,NA,FALSE
"up",0.1,25,"PELT",0.5,0.125,0.2,2,0.0170958370927483,NA,FALSE
"up",0.1,25,"SVP",0.5,0.125,0.2,2,0.0170958370927483,NA,FALSE
"up",0.1,25,"SVP (BIC)",0.5,0.125,0.2,2,0.0170958370927483,NA,FALSE
"up",0.1,26,"PELT",0.5,0.125,0.2,2,0.0171099538293755,NA,FALSE
"up",0.1,26,"SVP",0.5,0.125,0.2,2,0.0171099538293755,NA,FALSE
"up",0.1,26,"SVP (BIC)",0.5,0.125,0.2,2,0.0171099538293755,NA,FALSE
"up",0.1,27,"PELT",0.5,0.125,0.2,2,0.0205359233659969,NA,FALSE
"up",0.1,27,"SVP",0.5,0.125,0.2,2,0.0205359233659969,NA,FALSE
"up",0.1,27,"SVP (BIC)",0.5,0.125,0.2,2,0.0205359233659969,NA,FALSE
"up",0.1,28,"PELT",0.666666666666667,0.25,0.363636363636364,3,0.015751362248736,NA,FALSE
"up",0.1,28,"SVP",0.5,0.125,0.2,2,0.0333075430319504,NA,FALSE
"up",0.1,28,"SVP (BIC)",0.5,0.125,0.2,2,0.0333075430319504,NA,FALSE
"up",0.1,29,"PELT",0.5,0.125,0.2,2,0.0151938203964421,NA,FALSE
"up",0.1,29,"SVP",0.5,0.125,0.2,2,0.0151938203964421,NA,FALSE
"up",0.1,29,"SVP (BIC)",0.5,0.125,0.2,2,0.0151938203964421,NA,FALSE
"up",0.1,30,"PELT",0.333333333333333,0.125,0.181818181818182,3,0.0143576469604985,NA,FALSE
"up",0.1,30,"SVP",0.5,0.125,0.2,2,0.0168603761248108,NA,FALSE
"up",0.1,30,"SVP (BIC)",0.5,0.125,0.2,2,0.0168603761248108,NA,FALSE
"up",0.1,31,"PELT",0.333333333333333,0.125,0.181818181818182,3,0.00996346106411331,NA,FALSE
"up",0.1,31,"SVP",0.5,0.125,0.2,2,0.0228454302543667,NA,FALSE
"up",0.1,31,"SVP (BIC)",0.5,0.125,0.2,2,0.0228454302543667,NA,FALSE
"up",0.1,32,"PELT",0.5,0.125,0.2,2,0.0149597582619825,NA,FALSE
"up",0.1,32,"SVP",0.5,0.125,0.2,2,0.0149597582619825,NA,FALSE
"up",0.1,32,"SVP (BIC)",0.5,0.125,0.2,2,0.0149597582619825,NA,FALSE
"up",0.1,33,"PELT",0.5,0.125,0.2,2,0.015558348623277,NA,FALSE
"up",0.1,33,"SVP",0.5,0.125,0.2,2,0.015558348623277,NA,FALSE
"up",0.1,33,"SVP (BIC)",0.5,0.125,0.2,2,0.015558348623277,NA,FALSE
"up",0.1,34,"PELT",0.5,0.125,0.2,2,0.0155651222503838,NA,FALSE
"up",0.1,34,"SVP",0.5,0.125,0.2,2,0.0155651222503838,NA,FALSE
"up",0.1,34,"SVP (BIC)",0.5,0.125,0.2,2,0.0155651222503838,NA,FALSE
"up",0.1,35,"PELT",0.5,0.125,0.2,2,0.0161504258942657,NA,FALSE
"up",0.1,35,"SVP",0.5,0.125,0.2,2,0.0161504258942657,NA,FALSE
"up",0.1,35,"SVP (BIC)",0.5,0.125,0.2,2,0.0161504258942657,NA,FALSE
"up",0.1,36,"PELT",0.5,0.125,0.2,2,0.0169933962376058,NA,FALSE
"up",0.1,36,"SVP",0.5,0.125,0.2,2,0.0169933962376058,NA,FALSE
"up",0.1,36,"SVP (BIC)",0.5,0.125,0.2,2,0.0169933962376058,NA,FALSE
"up",0.1,37,"PELT",1,0.25,0.4,2,0.0135895767484705,NA,FALSE
"up",0.1,37,"SVP",1,0.25,0.4,2,0.0135895767484705,NA,FALSE
"up",0.1,37,"SVP (BIC)",1,0.25,0.4,2,0.0135895767484705,NA,FALSE
"up",0.1,38,"PELT",0.5,0.125,0.2,2,0.0220151220015655,NA,FALSE
"up",0.1,38,"SVP",0.5,0.125,0.2,2,0.0220151220015655,NA,FALSE
"up",0.1,38,"SVP (BIC)",0.5,0.125,0.2,2,0.0220151220015655,NA,FALSE
"up",0.1,39,"PELT",0.5,0.125,0.2,2,0.0170978866868601,NA,FALSE
"up",0.1,39,"SVP",0.5,0.125,0.2,2,0.0170978866868601,NA,FALSE
"up",0.1,39,"SVP (BIC)",1,0.125,0.222222222222222,1,0.0525933612357225,NA,FALSE
"up",0.1,40,"PELT",0.5,0.125,0.2,2,0.0208253341340936,NA,FALSE
"up",0.1,40,"SVP",0.5,0.125,0.2,2,0.0208253341340936,NA,FALSE
"up",0.1,40,"SVP (BIC)",0.5,0.125,0.2,2,0.0208253341340936,NA,FALSE
"up",0.1,41,"PELT",0.5,0.125,0.2,2,0.0173305583335106,NA,FALSE
"up",0.1,41,"SVP",0.5,0.125,0.2,2,0.0173305583335106,NA,FALSE
"up",0.1,41,"SVP (BIC)",0.5,0.125,0.2,2,0.0173305583335106,NA,FALSE
"up",0.1,42,"PELT",0.5,0.125,0.2,2,0.01513663799514,NA,FALSE
"up",0.1,42,"SVP",0.5,0.125,0.2,2,0.01513663799514,NA,FALSE
"up",0.1,42,"SVP (BIC)",0.5,0.125,0.2,2,0.01513663799514,NA,FALSE
"up",0.1,43,"PELT",0.333333333333333,0.125,0.181818181818182,3,0.0167780868251087,NA,FALSE
"up",0.1,43,"SVP",0.5,0.125,0.2,2,0.0159128283133486,NA,FALSE
"up",0.1,43,"SVP (BIC)",0.5,0.125,0.2,2,0.0159128283133486,NA,FALSE
"up",0.1,44,"PELT",0.5,0.125,0.2,2,0.0147987240159557,NA,FALSE
"up",0.1,44,"SVP",0.5,0.125,0.2,2,0.0147987240159557,NA,FALSE
"up",0.1,44,"SVP (BIC)",0.5,0.125,0.2,2,0.0147987240159557,NA,FALSE
"up",0.1,45,"PELT",0.333333333333333,0.125,0.181818181818182,3,0.00786805734213236,NA,FALSE
"up",0.1,45,"SVP",0.5,0.125,0.2,2,0.0199329016284107,NA,FALSE
"up",0.1,45,"SVP (BIC)",0.5,0.125,0.2,2,0.0199329016284107,NA,FALSE
"up",0.1,46,"PELT",0.5,0.125,0.2,2,0.0172050055966829,NA,FALSE
"up",0.1,46,"SVP",0.5,0.125,0.2,2,0.0172050055966829,NA,FALSE
"up",0.1,46,"SVP (BIC)",0.5,0.125,0.2,2,0.0172050055966829,NA,FALSE
"up",0.1,47,"PELT",1,0.25,0.4,2,0.0205603205509954,NA,FALSE
"up",0.1,47,"SVP",1,0.25,0.4,2,0.0205603205509954,NA,FALSE
"up",0.1,47,"SVP (BIC)",1,0.25,0.4,2,0.0205603205509954,NA,FALSE
"up",0.1,48,"PELT",0.5,0.125,0.2,2,0.0135376214824335,NA,FALSE
"up",0.1,48,"SVP",0.5,0.125,0.2,2,0.0135376214824335,NA,FALSE
"up",0.1,48,"SVP (BIC)",0.5,0.125,0.2,2,0.0135376214824335,NA,FALSE
"up",0.1,49,"PELT",0.5,0.125,0.2,2,0.0165874292380722,NA,FALSE
"up",0.1,49,"SVP",0.5,0.125,0.2,2,0.0165874292380722,NA,FALSE
"up",0.1,49,"SVP (BIC)",0.5,0.125,0.2,2,0.0165874292380722,NA,FALSE
"up",0.1,50,"PELT",0.5,0.125,0.2,2,0.0158804365946025,NA,FALSE
"up",0.1,50,"SVP",0.5,0.125,0.2,2,0.0158804365946025,NA,FALSE
"up",0.1,50,"SVP (BIC)",0.5,0.125,0.2,2,0.0158804365946025,NA,FALSE
"up",0.1,51,"PELT",0.333333333333333,0.125,0.181818181818182,3,0.0229220271093286,NA,FALSE
"up",0.1,51,"SVP",0.5,0.125,0.2,2,0.020325415894831,NA,FALSE
"up",0.1,51,"SVP (BIC)",0.5,0.125,0.2,2,0.020325415894831,NA,FALSE
"up",0.1,52,"PELT",0.666666666666667,0.25,0.363636363636364,3,0.00783284733010327,NA,FALSE
"up",0.1,52,"SVP",0.5,0.125,0.2,2,0.0205221595076347,NA,FALSE
"up",0.1,52,"SVP (BIC)",0.5,0.125,0.2,2,0.0205221595076347,NA,FALSE
"up",0.1,53,"PELT",0.5,0.125,0.2,2,0.0163250359092423,NA,FALSE
"up",0.1,53,"SVP",0.5,0.125,0.2,2,0.0163250359092423,NA,FALSE
"up",0.1,53,"SVP (BIC)",0.5,0.125,0.2,2,0.0163250359092423,NA,FALSE
"up",0.1,54,"PELT",0.5,0.125,0.2,2,0.0283824927829076,NA,FALSE
"up",0.1,54,"SVP",0.5,0.125,0.2,2,0.0283824927829076,NA,FALSE
"up",0.1,54,"SVP (BIC)",0.5,0.125,0.2,2,0.0283824927829076,NA,FALSE
"up",0.1,55,"PELT",0.5,0.125,0.2,2,0.0168692420651505,NA,FALSE
"up",0.1,55,"SVP",0.5,0.125,0.2,2,0.0168692420651505,NA,FALSE
"up",0.1,55,"SVP (BIC)",0.5,0.125,0.2,2,0.0168692420651505,NA,FALSE
"up",0.1,56,"PELT",0.333333333333333,0.125,0.181818181818182,3,0.0477614355420615,NA,FALSE
"up",0.1,56,"SVP",0.5,0.125,0.2,2,0.0229940421566743,NA,FALSE
"up",0.1,56,"SVP (BIC)",0.5,0.125,0.2,2,0.0227788907367362,NA,FALSE
"up",0.1,57,"PELT",0.5,0.125,0.2,2,0.0164755111178377,NA,FALSE
"up",0.1,57,"SVP",0.5,0.125,0.2,2,0.0164755111178377,NA,FALSE
"up",0.1,57,"SVP (BIC)",0.5,0.125,0.2,2,0.0164755111178377,NA,FALSE
"up",0.1,58,"PELT",0.5,0.125,0.2,2,0.0148914842706935,NA,FALSE
"up",0.1,58,"SVP",0.5,0.125,0.2,2,0.0148914842706935,NA,FALSE
"up",0.1,58,"SVP (BIC)",0.5,0.125,0.2,2,0.0148914842706935,NA,FALSE
"up",0.1,59,"PELT",0.333333333333333,0.125,0.181818181818182,3,0.0123924398273783,NA,FALSE
"up",0.1,59,"SVP",0.5,0.125,0.2,2,0.0180593802158814,NA,FALSE
"up",0.1,59,"SVP (BIC)",0.5,0.125,0.2,2,0.0180593802158814,NA,FALSE
"up",0.1,60,"PELT",0.5,0.125,0.2,2,0.0133808256049735,NA,FALSE
"up",0.1,60,"SVP",0.5,0.125,0.2,2,0.0133808256049735,NA,FALSE
"up",0.1,60,"SVP (BIC)",0.5,0.125,0.2,2,0.0133808256049735,NA,FALSE
"up",0.1,61,"PELT",0.5,0.125,0.2,2,0.0175193339589536,NA,FALSE
"up",0.1,61,"SVP",0.5,0.125,0.2,2,0.0175193339589536,NA,FALSE
"up",0.1,61,"SVP (BIC)",0.5,0.125,0.2,2,0.0175193339589536,NA,FALSE
"up",0.1,62,"PELT",0.333333333333333,0.125,0.181818181818182,3,0.0125425981551419,NA,FALSE
"up",0.1,62,"SVP",0.5,0.125,0.2,2,0.0206772850048465,NA,FALSE
"up",0.1,62,"SVP (BIC)",0.5,0.125,0.2,2,0.0206772850048465,NA,FALSE
"up",0.1,63,"PELT",0.333333333333333,0.125,0.181818181818182,3,0.0166053452307341,NA,FALSE
"up",0.1,63,"SVP",0.5,0.125,0.2,2,0.0149193845463387,NA,FALSE
"up",0.1,63,"SVP (BIC)",0.5,0.125,0.2,2,0.0168003598091995,NA,FALSE
"up",0.1,64,"PELT",0.5,0.125,0.2,2,0.0225337548131057,NA,FALSE
"up",0.1,64,"SVP",0.5,0.125,0.2,2,0.0225337548131057,NA,FALSE
"up",0.1,64,"SVP (BIC)",0.5,0.125,0.2,2,0.0225337548131057,NA,FALSE
"up",0.1,65,"PELT",0.5,0.125,0.2,2,0.0218205405580582,NA,FALSE
"up",0.1,65,"SVP",0.333333333333333,0.125,0.181818181818182,3,0.0153350869201466,NA,FALSE
"up",0.1,65,"SVP (BIC)",0.5,0.125,0.2,2,0.0218205405580582,NA,FALSE
"up",0.1,66,"PELT",0.5,0.125,0.2,2,0.016424233172032,NA,FALSE
"up",0.1,66,"SVP",0.5,0.125,0.2,2,0.0151869593946633,NA,FALSE
"up",0.1,66,"SVP (BIC)",0.5,0.125,0.2,2,0.016424233172032,NA,FALSE
"up",0.1,67,"PELT",1,0.25,0.4,2,0.0161975915515158,NA,FALSE
"up",0.1,67,"SVP",1,0.25,0.4,2,0.0161975915515158,NA,FALSE
"up",0.1,67,"SVP (BIC)",1,0.25,0.4,2,0.0161975915515158,NA,FALSE
"up",0.1,68,"PELT",0.5,0.125,0.2,2,0.0191678398073558,NA,FALSE
"up",0.1,68,"SVP",0.5,0.125,0.2,2,0.0191678398073558,NA,FALSE
"up",0.1,68,"SVP (BIC)",0.5,0.125,0.2,2,0.0191678398073558,NA,FALSE
"up",0.1,69,"PELT",0.5,0.125,0.2,2,0.0237359102348445,NA,FALSE
"up",0.1,69,"SVP",0.5,0.125,0.2,2,0.0237359102348445,NA,FALSE
"up",0.1,69,"SVP (BIC)",0.5,0.125,0.2,2,0.0237359102348445,NA,FALSE
"up",0.1,70,"PELT",0.5,0.125,0.2,2,0.0183099227789191,NA,FALSE
"up",0.1,70,"SVP",0.5,0.125,0.2,2,0.0172762070896146,NA,FALSE
"up",0.1,70,"SVP (BIC)",0.5,0.125,0.2,2,0.0183099227789191,NA,FALSE
"up",0.1,71,"PELT",0.5,0.125,0.2,2,0.0140198160435798,NA,FALSE
"up",0.1,71,"SVP",0.5,0.125,0.2,2,0.0140198160435798,NA,FALSE
"up",0.1,71,"SVP (BIC)",0.5,0.125,0.2,2,0.0140198160435798,NA,FALSE
"up",0.1,72,"PELT",0.333333333333333,0.125,0.181818181818182,3,0.00891773272623703,NA,FALSE
"up",0.1,72,"SVP",0.5,0.125,0.2,2,0.0230543879927844,NA,FALSE
"up",0.1,72,"SVP (BIC)",0.5,0.125,0.2,2,0.0230543879927844,NA,FALSE
"up",0.1,73,"PELT",0.5,0.125,0.2,2,0.0197780776235347,NA,FALSE
"up",0.1,73,"SVP",0.5,0.125,0.2,2,0.0197780776235347,NA,FALSE
"up",0.1,73,"SVP (BIC)",0.5,0.125,0.2,2,0.0197780776235347,NA,FALSE
"up",0.1,74,"PELT",0.5,0.125,0.2,2,0.0225435207654584,NA,FALSE
"up",0.1,74,"SVP",0.5,0.125,0.2,2,0.0225435207654584,NA,FALSE
"up",0.1,74,"SVP (BIC)",0.5,0.125,0.2,2,0.0225435207654584,NA,FALSE
"up",0.1,75,"PELT",0.666666666666667,0.25,0.363636363636364,3,0.0196424646558704,NA,FALSE
"up",0.1,75,"SVP",0.5,0.125,0.2,2,0.0374352364181504,NA,FALSE
"up",0.1,75,"SVP (BIC)",0.5,0.125,0.2,2,0.0374352364181504,NA,FALSE
"up",0.1,76,"PELT",0.5,0.125,0.2,2,0.0190004390356855,NA,FALSE
"up",0.1,76,"SVP",0.5,0.125,0.2,2,0.0190004390356855,NA,FALSE
"up",0.1,76,"SVP (BIC)",0.5,0.125,0.2,2,0.0190004390356855,NA,FALSE
"up",0.1,77,"PELT",0.333333333333333,0.125,0.181818181818182,3,0.00964120140477464,NA,FALSE
"up",0.1,77,"SVP",0.5,0.125,0.2,2,0.025241780826568,NA,FALSE
"up",0.1,77,"SVP (BIC)",0.5,0.125,0.2,2,0.025241780826568,NA,FALSE
"up",0.1,78,"PELT",0.333333333333333,0.125,0.181818181818182,3,0.0253005801371343,NA,FALSE
"up",0.1,78,"SVP",0.5,0.125,0.2,2,0.0242826114489603,NA,FALSE
"up",0.1,78,"SVP (BIC)",0.5,0.125,0.2,2,0.0242826114489603,NA,FALSE
"up",0.1,79,"PELT",0.333333333333333,0.125,0.181818181818182,3,0.0172114751810158,NA,FALSE
"up",0.1,79,"SVP",0.5,0.125,0.2,2,0.0159847172026811,NA,FALSE
"up",0.1,79,"SVP (BIC)",0.5,0.125,0.2,2,0.0305463628701807,NA,FALSE
"up",0.1,80,"PELT",0.5,0.125,0.2,2,0.0202789337085922,NA,FALSE
"up",0.1,80,"SVP",0.5,0.125,0.2,2,0.0202789337085922,NA,FALSE
"up",0.1,80,"SVP (BIC)",0.5,0.125,0.2,2,0.0202789337085922,NA,FALSE
"up",0.1,81,"PELT",0.5,0.125,0.2,2,0.0134712312524315,NA,FALSE
"up",0.1,81,"SVP",0.5,0.125,0.2,2,0.0134712312524315,NA,FALSE
"up",0.1,81,"SVP (BIC)",0.5,0.125,0.2,2,0.0134712312524315,NA,FALSE
"up",0.1,82,"PELT",0.5,0.125,0.2,2,0.0165451658792203,NA,FALSE
"up",0.1,82,"SVP",0.5,0.125,0.2,2,0.0165451658792203,NA,FALSE
"up",0.1,82,"SVP (BIC)",0.5,0.125,0.2,2,0.0165451658792203,NA,FALSE
"up",0.1,83,"PELT",0.5,0.125,0.2,2,0.0211517724227111,NA,FALSE
"up",0.1,83,"SVP",0.5,0.125,0.2,2,0.0211517724227111,NA,FALSE
"up",0.1,83,"SVP (BIC)",0.5,0.125,0.2,2,0.0211517724227111,NA,FALSE
"up",0.1,84,"PELT",0.333333333333333,0.125,0.181818181818182,3,0.0169636501471304,NA,FALSE
"up",0.1,84,"SVP",0.5,0.125,0.2,2,0.0201637062341895,NA,FALSE
"up",0.1,84,"SVP (BIC)",0.5,0.125,0.2,2,0.0201637062341895,NA,FALSE
"up",0.1,85,"PELT",1,0.25,0.4,2,0.015821901421676,NA,FALSE
"up",0.1,85,"SVP",1,0.25,0.4,2,0.015821901421676,NA,FALSE
"up",0.1,85,"SVP (BIC)",1,0.25,0.4,2,0.015821901421676,NA,FALSE
"up",0.1,86,"PELT",0.5,0.125,0.2,2,0.0158102742149004,NA,FALSE
"up",0.1,86,"SVP",0.5,0.125,0.2,2,0.0158102742149004,NA,FALSE
"up",0.1,86,"SVP (BIC)",0.5,0.125,0.2,2,0.0158102742149004,NA,FALSE
"up",0.1,87,"PELT",0.5,0.125,0.2,2,0.0164454143032856,NA,FALSE
"up",0.1,87,"SVP",0.5,0.125,0.2,2,0.0164454143032856,NA,FALSE
"up",0.1,87,"SVP (BIC)",0.5,0.125,0.2,2,0.0164454143032856,NA,FALSE
"up",0.1,88,"PELT",0.5,0.125,0.2,2,0.0207641857644133,NA,FALSE
"up",0.1,88,"SVP",0.5,0.125,0.2,2,0.0207641857644133,NA,FALSE
"up",0.1,88,"SVP (BIC)",0.5,0.125,0.2,2,0.0207641857644133,NA,FALSE
"up",0.1,89,"PELT",0.333333333333333,0.125,0.181818181818182,3,0.0150407692846118,NA,FALSE
"up",0.1,89,"SVP",0.5,0.125,0.2,2,0.0204161052676125,NA,FALSE
"up",0.1,89,"SVP (BIC)",0.5,0.125,0.2,2,0.0204161052676125,NA,FALSE
"up",0.1,90,"PELT",0.333333333333333,0.125,0.181818181818182,3,0.00968121673206626,NA,FALSE
"up",0.1,90,"SVP",0.5,0.125,0.2,2,0.0181240473076842,NA,FALSE
"up",0.1,90,"SVP (BIC)",0.5,0.125,0.2,2,0.0181240473076842,NA,FALSE
"up",0.1,91,"PELT",0.5,0.125,0.2,2,0.0150414636284941,NA,FALSE
"up",0.1,91,"SVP",0.5,0.125,0.2,2,0.0150414636284941,NA,FALSE
"up",0.1,91,"SVP (BIC)",0.5,0.125,0.2,2,0.0150414636284941,NA,FALSE
"up",0.1,92,"PELT",0.5,0.125,0.2,2,0.0178991433908688,NA,FALSE
"up",0.1,92,"SVP",0.5,0.125,0.2,2,0.0178991433908688,NA,FALSE
"up",0.1,92,"SVP (BIC)",0.5,0.125,0.2,2,0.0178991433908688,NA,FALSE
"up",0.1,93,"PELT",0.333333333333333,0.125,0.181818181818182,3,0.0209848348359035,NA,FALSE
"up",0.1,93,"SVP",0.5,0.125,0.2,2,0.0153574888578354,NA,FALSE
"up",0.1,93,"SVP (BIC)",0.5,0.125,0.2,2,0.0153574888578354,NA,FALSE
"up",0.1,94,"PELT",0.5,0.125,0.2,2,0.0250549844129283,NA,FALSE
"up",0.1,94,"SVP",0.5,0.125,0.2,2,0.0250549844129283,NA,FALSE
"up",0.1,94,"SVP (BIC)",0.5,0.125,0.2,2,0.0250549844129283,NA,FALSE
"up",0.1,95,"PELT",0.5,0.125,0.2,2,0.0182821164243425,NA,FALSE
"up",0.1,95,"SVP",0.5,0.125,0.2,2,0.0182821164243425,NA,FALSE
"up",0.1,95,"SVP (BIC)",0.5,0.125,0.2,2,0.0182821164243425,NA,FALSE
"up",0.1,96,"PELT",0.5,0.125,0.2,2,0.0179282509242853,NA,FALSE
"up",0.1,96,"SVP",0.5,0.125,0.2,2,0.0179282509242853,NA,FALSE
"up",0.1,96,"SVP (BIC)",0.5,0.125,0.2,2,0.0179282509242853,NA,FALSE
"up",0.1,97,"PELT",0.5,0.125,0.2,2,0.0228791692285676,NA,FALSE
"up",0.1,97,"SVP",0.5,0.125,0.2,2,0.0228791692285676,NA,FALSE
"up",0.1,97,"SVP (BIC)",0.5,0.125,0.2,2,0.0228791692285676,NA,FALSE
"up",0.1,98,"PELT",0.333333333333333,0.125,0.181818181818182,3,0.0131916662640546,NA,FALSE
"up",0.1,98,"SVP",0.5,0.125,0.2,2,0.0181405837618787,NA,FALSE
"up",0.1,98,"SVP (BIC)",0.5,0.125,0.2,2,0.0181405837618787,NA,FALSE
"up",0.1,99,"PELT",0.333333333333333,0.125,0.181818181818182,3,0.0111313196518624,NA,FALSE
"up",0.1,99,"SVP",0.5,0.125,0.2,2,0.0208275640258685,NA,FALSE
"up",0.1,99,"SVP (BIC)",0.5,0.125,0.2,2,0.0208275640258685,NA,FALSE
"up",0.1,100,"PELT",0.5,0.125,0.2,2,0.0149140441685562,NA,FALSE
"up",0.1,100,"SVP",0.5,0.125,0.2,2,0.0149140441685562,NA,FALSE
"up",0.1,100,"SVP (BIC)",0.5,0.125,0.2,2,0.0149140441685562,NA,FALSE
"updown",0.1,1,"PELT",1,0.125,0.222222222222222,1,0.00276282953300512,NA,FALSE
"updown",0.1,1,"SVP",1,0.125,0.222222222222222,1,0.00276282953300512,NA,FALSE
"updown",0.1,1,"SVP (BIC)",1,0.125,0.222222222222222,1,0.00276282953300512,NA,FALSE
"updown",0.1,2,"PELT",1,0.125,0.222222222222222,1,0.00250246475564054,NA,FALSE
"updown",0.1,2,"SVP",1,0.125,0.222222222222222,1,0.00250246475564054,NA,FALSE
"updown",0.1,2,"SVP (BIC)",1,0.125,0.222222222222222,1,0.00250246475564054,NA,FALSE
"updown",0.1,3,"PELT",1,0.125,0.222222222222222,1,0.00347611346669805,NA,FALSE
"updown",0.1,3,"SVP",1,0.125,0.222222222222222,1,0.00347611346669805,NA,FALSE
"updown",0.1,3,"SVP (BIC)",1,0.125,0.222222222222222,1,0.00347611346669805,NA,FALSE
"updown",0.1,4,"PELT",1,0.125,0.222222222222222,1,0.00259223570305709,NA,FALSE
"updown",0.1,4,"SVP",1,0.125,0.222222222222222,1,0.00259223570305709,NA,FALSE
"updown",0.1,4,"SVP (BIC)",1,0.125,0.222222222222222,1,0.00259223570305709,NA,FALSE
"updown",0.1,5,"PELT",1,0.125,0.222222222222222,1,0.0025344374758617,NA,FALSE
"updown",0.1,5,"SVP",1,0.125,0.222222222222222,1,0.0025344374758617,NA,FALSE
"updown",0.1,5,"SVP (BIC)",1,0.125,0.222222222222222,1,0.0025344374758617,NA,FALSE
"updown",0.1,6,"PELT",1,0.125,0.222222222222222,1,0.00401616949978143,NA,FALSE
"updown",0.1,6,"SVP",1,0.125,0.222222222222222,1,0.00401616949978143,NA,FALSE
"updown",0.1,6,"SVP (BIC)",1,0.125,0.222222222222222,1,0.00401616949978143,NA,FALSE
"updown",0.1,7,"PELT",1,0.125,0.222222222222222,1,0.00272530967125737,NA,FALSE
"updown",0.1,7,"SVP",1,0.125,0.222222222222222,1,0.00272530967125737,NA,FALSE
"updown",0.1,7,"SVP (BIC)",1,0.125,0.222222222222222,1,0.00272530967125737,NA,FALSE
"updown",0.1,8,"PELT",1,0.125,0.222222222222222,1,0.00302284795735666,NA,FALSE
"updown",0.1,8,"SVP",1,0.125,0.222222222222222,1,0.00302284795735666,NA,FALSE
"updown",0.1,8,"SVP (BIC)",1,0.125,0.222222222222222,1,0.00302284795735666,NA,FALSE
"updown",0.1,9,"PELT",1,0.125,0.222222222222222,1,0.00296366170044745,NA,FALSE
"updown",0.1,9,"SVP",1,0.125,0.222222222222222,1,0.00296366170044745,NA,FALSE
"updown",0.1,9,"SVP (BIC)",1,0.125,0.222222222222222,1,0.00296366170044745,NA,FALSE
"updown",0.1,10,"PELT",1,0.125,0.222222222222222,1,0.00281268489127977,NA,FALSE
"updown",0.1,10,"SVP",1,0.125,0.222222222222222,1,0.00281268489127977,NA,FALSE
"updown",0.1,10,"SVP (BIC)",1,0.125,0.222222222222222,1,0.00281268489127977,NA,FALSE
